time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.02260582745334164,0.0554253756909865,1.6537360956499254,0.044754451769836834,6.2710383815818584,0.0,0.06809630421045719,0.19332986281511005,2.6810460520698562,0.08209628186439759,-0.018244006487405554,0.0,450.2187294044121,450.0494579624243,449.11636542398884,449.4682279811598
1.2600000000000007,0.02695361081645071,0.06799382216346492,1.81813914217816,0.04985638615316823,6.269963612600833,0.0,0.07693978223412992,0.22612984132468628,2.798744101889324,0.09033489092788864,-0.017258571928863934,0.0,449.81587950715004,449.89574466519883,448.9878924852098,449.6616159728068
1.3200000000000007,0.03185385082533624,0.08263731531522614,1.9895416656090703,0.05542334876095101,6.268880481615694,0.0,0.08650808792131955,0.2625443424419024,2.914348314512737,0.09727373009482268,-0.01968850087468851,0.0,449.87804682832603,449.6813207284504,449.14953233323405,449.7190674366841
1.3800000000000008,0.037350531850510134,0.09958077293193093,2.167799470421362,0.06153314055853354,6.267723178098144,0.0,0.09683180734485831,0.3028416528386903,3.02724071596718,0.10965746195848358,-0.018500007252172646,0.0,449.58648639388247,449.68281930237237,448.77983816560027,449.7926690954282
1.4400000000000008,0.043490171617429504,0.11907076790833628,2.352780332493718,0.06839178098427023,6.266491742366011,0.0,0.10793908784724056,0.34750216814602053,3.1384324124581,0.12228132248640658,-0.02491423922267058,0.0,449.92963410617773,449.41004301351717,449.1275416193307,450.1616405396622
1.5000000000000009,0.05032292343900417,0.1413839571479303,2.54437990447837,0.07580737223397183,6.264851155707046,0.0,0.11997570657978757,0.39700999187630914,3.2478451926195935,0.12609326449629116,-0.032705996646683895,0.0,450.1719622067701,449.54083760504426,449.7203319883408,450.0426323314842
1.560000000000001,0.057913142568718934,0.16681965005954458,2.7424816779784984,0.08343783535287397,6.262819245851915,0.0,0.13323170592420247,0.4516027351646865,3.355156216835994,0.1292513256977274,-0.03629004673542683,0.0,450.1345034704496,449.84391341791667,449.9112629830029,450.1814107282455
1.620000000000001,0.06634104321049601,0.19568640957077246,2.9469568114219125,0.09140403889078552,6.260548540183255,0.0,0.14792035242994894,0.5114004760780054,3.4602738380301536,0.1390072914412313,-0.041151333022915904,0.0,450.1294979689359,449.7352409473964,450.00905765911597,450.8139917318957
1.680000000000001,0.07569721142542193,0.2283021372101177,3.1576525038289622,0.0999913589245125,6.257913061273495,0.0,0.164205474347901,0.5766231675792955,3.5624889992566007,0.1502830315965425,-0.05014327436542056,0.0,450.2458879031376,449.5166984679722,449.9436338417966,450.87431301780555
1.740000000000001,0.0860851704481923,0.26500253557705455,3.374376637314962,0.10925705152189646,6.25483169200287,0.0,0.18236222071240046,0.6476166591305278,3.6612013806132935,0.16163498475762825,-0.053898518259035355,0.0,449.92484708247844,449.6190373516394,449.70718203441066,450.6478813795491
